Event_ID,Exact_Date,Master_Location,Primary_Figure,Subject_Action,Summary_Text,Details_Evidence,Artifact_Refs,Social_Weight
E1876_001,1876.春,歙縣,,活动,早春，隨父返原籍歙縣應童子試，名列前茅。,《子曰叢刊·科舉》：“童試又名小試、考小考。先由州或縣出示招考，報名後由學官（即學正、教諭、訓導等）造送名册，於試院（一名考棚）點名、扃門入號、出題、散卷，第一場爲正場，作四書文兩題（俗稱八股）、試帖詩一首，當日完卷，縣官及幕友閱定名次出榜，榜上有名者，應爲第二場復試，再删去若干人，乃行三復、四復後出‘大案’，是爲最後之榜，縣試乃畢。” 黄警吾《黄賓虹在徽州》：“1876年即光緒二年，他是這一年返鄉應童子試，俗稱考秀才，也是他第一次上徽州。筆者童年，曾熟讀過賓老和先父（按：黄警吾爲黄賓虹侄子，其父爲黄賓虹二弟）的《返徽日記》，現憑我的記憶，略述如下：賓老上船的第一天，精神很緊張，擔憂考不取，第二天，這緊張情緒給新安江的夾岸青山，雲煙出没，白帆點點，綠柳颸颸的自然風景所冲淡，而祖父老是催着他看書。一天，他坐在船艙外，看見岸上一老漁翁張大魚網，臨流起落，不一下，一尾大魚在網裏亂蹦亂跳，他不禁驚呼起來。定華公隨聲走出艙來一看，對他說：‘臨淵羡魚，不如退而結網。’賓老聽罷，正要進艙看書，那漁翁高聲大叫：‘賣鰣魚呀！鰣魚要買嗎？’船夫插嘴說：‘老先生恭喜你，少爺一定得中，碰上鰣魚了，買一條給少爺吃，討個彩頭。’定華公點頭說：‘好，多謝篙長關心（地方語：尊稱船主爲篙長），買一條。’船篙長把舵輕輕一擺，風帆隨着一斜，船慢慢地向漁翁靠攏，雪白一尾跳蹦的大魚遞過船來，船夫一秤，算算賬要一元多洋錢，賓老在旁聽驚了，大聲說：‘這麽貴！’大家哄然而笑，笑得他紅着臉躲進艙去，定華公笑着對他說：‘鰣魚價值貴，詩書價值更貴，所以要買，你能理解這個道理嗎？’此話對他，深有感觸。下午，船到急水灘頭，船向上，水向下，船夫全體上岸，用長繩繫在船桅上，將船向急流上揹，船上祇留篙長，用長篙向上撑，用力之苦，喊聲之急，賓老看得膽戰心驚。定華公走出艙來，見他情緒緊張，牽着他的手，並坐船板上，輕聲對他說：‘學如逆水行舟，不進則退！現在，你有所領會了吧？’據賓老日記所載，定華公這番話，他聽得毛骨悚然。……光緒二年（1876）賓老第一次隨父到了潭渡，住二伯有華公家，大概是彩頭討得好吧，很順利一考就中了。”...,子曰叢刊·科舉 / 黄賓虹在徽州 / 返徽日記,7
E1876_002,1876.春,金華,,活动,返金華前，於歙縣故家舊族得見古人真蹟，尤其喜愛董其昌、查士標山水畫，背摹數年。,《自叙》：“余年十三，應試返歙。時當難後，故家舊族，古物猶有存者，因得見古人真蹟，爲多佳品，有董玄宰、查二瞻畫，尤愛之，習之又數年。”...,自叙,7
E1876_003,1876.春,金華,,書信,獲讀江、戴諸書及族祖黄白山、黄春谷著述，由是喜治經史。,《自述》：“弱歲應試返歙，讀鄉先生江、戴遺書，由族祖白山公《字詁》、《義府》，春谷公《夢陔堂文說》、《經說》，因喜治經。”...,自述 / 字詁 / 義府 / 夢陔堂文說 / 經說,7
E1877_001,1877.春,金華,,活动,春，偕二弟仲方返歙，應府試，文列高等。,《子曰叢刊·科舉》：“縣試之後，則有府試，亦像縣試，再逐序過了出‘大案’，各縣童子先期齊集府城，各學的學官皆往照料士子，伺候上官。府試亦是分縣出榜，每縣有一案首（大案第一名），府試亦每縣一案首。” 《洪孺夫人行狀略述》：“余年十四，奉父母命，偕胞弟仲方（賡）、族侄石珊（崇保），由金華寓居返歙籍，應院考試。督學孫公萊山（毓汶）取余文與西溪汪吉修君列高等。” 黄警吾《黄賓虹在徽州》：“第二年，定華公又要他附族人崇保伴，偕同二弟仲芳再回徽，賓老應院試，先父應童子試。船到嚴州轉港後，因時間比去年遲些，看不見打漁翁，問起船篙長，才知道鰣魚有的時間很短，由海裏來産卵，産後就走，所以難遇它。賓老聽了這些話，心中暗想，難怪去年所謂討彩頭了，立刻感覺到今年‘没彩頭’。母親又說過，明年難得多。正在悶想間，二弟畫了一幅《風帆江上歸》拿給他看，打斷了他的悶想，轉身爲畫題詩寫跋，並引起他的興趣，也畫了一幅《練江東望圖》。次日下午船抵朱家村要卸貨，時間尚早，崇保主張趕到家，大家立即起船，匆匆上路，到潭渡已萬家燈火，幸崇保路熟，送他們到有華二伯家。二伯父母早知他們要來，已有準備，就叫他們洗脚吃飯，提早休息。次日，賓老去西溪、鄭村各處，看望了去年同考的朋友，發現大家對院試都很重視，努力在作準備，引起了他的注意，回來也用心讀書。日子過得很快，二弟考期到來，他送二弟去考，幸運似地，二弟錄取了，他的心情反而很緊張，以爲没彩頭的就是他了。終於他也發榜了，名列高等的有他與汪福熙。……賓老高興極了，回家告訴二伯父母，大家都爲他們慶賀。飯後，他跑到汪福熙家裏，汪家已知道，反而向他道喜，弄得他很難爲情，想走，給福熙拉住，正爲難中，福熙父親仲伊公自外面回來，賓老趕快恭恭敬敬地向仲伊公道賀，公很高興，問了許多，賓老對答如流，仲伊公很欣賞，親熱地叫福熙拿糖果來給他吃。第二天，福熙來邀，同到紫陽書院去玩，碰見兩位老人站在院裏談心，那位長髯老者，指着汪福熙問：‘你是汪福熙嗎？’福熙回答是的，旁邊那位指着賓老問福熙：‘他呢？’福熙回答，他是黄懋質，又問住哪里，賓老自己接腔說住潭渡，那人聽他口音不同，就問他身世很詳。事隔幾年，賓老才從他內弟洪竹潭口中得知，那人即他長房的大伯，長髯者即督學孫毓汶（萊山）。” 按：孫毓汶（？—1899），字萊山，號遲盦，山東濟寧人。咸豐六年榜眼，授編修。歷任侍講學士、内閣學士、工部左侍郎。1885年入直軍機，兼總理各國事務大臣。後擢刑部尚書。1894年中日甲午戰争起，力主簽訂《馬關條約》，遭翁同龢反對，旋稱病告退。...,子曰叢刊·科舉 / 洪孺夫人行狀略述 / 黄賓虹在徽州 / 風帆江上歸 / 練江東望圖 / 馬關條約,7
E1877_002,1877.春,金華,,紀游,由黄石珊偕往洪坑游，謁洪藎臣翁。,《洪孺夫人行狀略述》：“余嘗因石珊至洪坑，其兄次蓀太史崇惺爲繩水堂外甥，得謁洪藎臣翁，即余之岳丈。”...,洪孺夫人行狀略述,7
E1878_001,1877.春,金華,宋若嬰,書信,在歙縣住二伯父家，從族人習拳術、劍術、馬術，遍訪書畫真蹟，習畫不輟。,汪譜：“從族人習拳術，好擊劍、騎馬。（原按：黄夫人宋若嬰云：先生中年時期，早晚必練拳、舞劍，自謂畫人不常鍛練體格，則游山不暢，畫筆無力，晚年雖不能按日鍛練，亦常出門散步，從不間廢。）” 王譜：“至虯村觀汪溶家所藏石濤《黄山圖》，甚喜，欲借歸臨摹，主人未允，先生至夜入夢。次晨，伸紙默作石濤像及《黄山圖》，並題詩紀其事。” 《自述稿》：“年十四，返歙應試，見徽寧名賢書籍字畫，遍訪真蹟。”...,黄山圖 / 黄山圖 / 自述稿,7
E1879_001,1879.春,金華,,書信,春，返金華。考入金華麗正書院值課，以課賞費購文具，習畫益勤。,王譜：“春由歙返金華，舟行新安江，寫景成册。” 汪譜：“由歙返金華，考取麗正、長山兩書院值課，年入課賞費自購文具，習畫益勤（見先生口述事略）。” 王譜：“得《芥子園畫集》，反復臨摹，有小畫家之譽。與蔣蓮僧同學山水，朝夕研討。” 王伯敏《黄賓虹》：“十六歲左右，一度在金華麗正書院肄業。在這個時期，他與蔣蓮僧一起學畫，兩人年紀相仿，過從甚密。” 按：蔣蓮僧即夭折之蓮芝之胞弟，名瑞麒(1865—1940)，别號蓮道人，擅畫山水花卉，居金華，任圖畫教員。民國肇始曾游滬，有滬瀆游記載於《神州日報》，二三十年代為藝觀學會、中國畫會會員。 《民國金華縣志》麗正書院條：“在北三隅，距縣東二里許，即滋蘭書院址，後圮，康熙六十一年知府張坦讓重建，凡五層，每層三楹，旁舍二十六楹，名曰‘麗正’，蓋合麗澤、崇正（按：皆書院名）而一之。乾隆間，知府鄭遠、楊志道相繼修葺。四十年，知府凌廣赤重建大堂，改川堂爲講堂，大門內建照亭，餘亦修治。嘉慶十六年，知府吳廷琛重修。同治五年，知府徐保治重建三堂。十三年，知府趙曾向建東西齋舍三十二間，東齋後花廳三楹，西齋後爲庖湢，大門右西向三楹爲司閽所。光緒十四年知府繼良建齋舍於講堂前，東曰‘明經’，西曰‘養正’，各三楹。十五年重修講座，復於七賢祠東建屋四楹，額曰‘宴桃李軒’。［明知府張鳳梧檄縣學田一百畝入崇正書院，義烏參政虜（盧）德煜捐田一百五十畝、山三百畝、莊屋二所，皆在義烏，年久隔境無稽。光緒十六年義烏知縣劉矞祺請於府撥入繡湖書院，就近查明，以充膏火。康熙間知府張坦讓置田八十二畝。乾隆十一年，知府鄭遠置田三十九畝。其後核實存新魚田二百八十畝有奇，立碑院中，詳田穀之數。二十三年，知府楊志道撥通濟橋工餘銀一千六百兩存典，以子金充延師課士費，立碑紀事。咸豐辛酉經兵燹，舊田皆廢，其存典，邑人黄朴賞田八十石。又劉心維助田二十石。同治十三年，知府趙曾向以費絀請於巡撫繆昌濬，歲撥蘭溪釐局捐錢以充膏火，選八邑秀士三十二人住院肄業。光緒十三年，知府陳文騄捐廉一千貫存典，以息充肄業生賓興費，不錄者不給。］”...,芥子園畫集 / 黄賓虹 / 神州日報 / 民國金華縣志,7
E1879_002,1879.春,金華,,活动,義烏畫師陳春帆爲繪《家慶圖》大幅。從陳氏習人物畫。,《九十雜述》：“父執義烏陳春帆畫師年七十餘，客我家中，畫我父母、兄弟四人、妹二人小照，形貌逼真，純粹中國鈎勒筆法，設色濃厚，裝裱爲横軸。南北遷移，保護如頭目，今七十年，光潔如新，每年歲前懸掛一次。” 又：“從義烏陳春帆學人物畫，今陳叟爲余家畫《家慶圖》尚存之。”...,家慶圖 / 九十雜述 / 家慶圖,7
E1879_003,1879.春,金華,,紀游,隨陳春帆游義烏，繼續從其習畫。,汪譜：“從義烏陳春帆學畫，游覽義烏，歲終返金華（見先生口述事略）。按：義烏陳春帆工寫真，是年在金華爲黄鞠如畫像，鞠如命先生從陳學畫，先生游義烏，陳與言畫理至詳。先生著《虹廬畫談》時曾言之，謂陳寫真不讓曾鯨、禹之鼎。” 存考：黄賓虹口述事略云考取麗正、長山兩書院值課，應該不是同一年的事。《光緒金華縣志》長山書院條云：“在西市街，即無相寺地。光緒十一年知縣曹礪成改建東向大門一間（金肇元助地），再進南向儀門三間，中爲講堂，後爲景行堂（奉吕文成、何文定、王文憲、許文懿祀之）各三楹，堂東南向爲四桂軒，北向爲花廳，廳後爲司閽所，右爲庖堂，堂西齋舍二十五間，皆南北向。”這裏未明言長山書院建成何年。以庚辰（1880）年因家境中落，黄賓虹兄弟均輟學而獨有黄賓虹得繼續讀書的事實推斷，入讀長山書院似不應列入是年。誠然，也存在另一種可能：麗正書院在縣城外，黄賓虹父親商業陷入困境後，舉家由城西遷城東，爲避遠趨近，而改入城內長山書院。如果這種推測屬實，那麽就讀長山書院則應該是下一年的事了。...,虹廬畫談 / 光緒金華縣志,7
E1880_001,1880.春,金華,,書信,春，返歙應院試，獲隽。是年，父親之成昌錢莊爲人侵蝕，累及布業，均休歇，舉家由城西遷城東三牌坊。商業休歇後，家中經濟窘迫，諸弟不得不廢棄學業從商。遵父命，仍就讀書院。,《子曰叢刊·科舉》：“府試畢，即赴院試。學院先期到府城，駐節試院（外爲考棚，內爲廳堂、院落），再逐序分場試畢，出最後之‘大案’，榜上有名者便是秀才。……院試錄取者回本縣，由縣官率領到縣學與學官一同叩謁聖人神位後，各生向學官行禮，即是身入黌門，有戴頂榮身之生員矣。”按：歙縣爲徽州府治所在地，院試仍須到歙縣。 《自撰年譜》：“庚辰，返歙應院試，獲隽。族衆以余名元吉，應忌十世祖諱，須改名，吏役索費重，不果行。實以元旦生，即余未及詳宗譜也。是年，父大人以商業成昌錢號爲人侵蝕累受及布業均休歇，兄弟□（疑爲‘均’）習商廢業，余應書院課，得□□（疑爲‘賡續’）讀書。遷城東三牌坊。從黄芸閣師習舉業。家用恒不足，省衣節食。” 《歙潭渡黄氏先德錄》：“三弟，生長婺州，年十二，先考商業既罷，弟學賈於染坊。” 存考：黄芸閣，不詳何許人。是不是就是前述的黄濟川其人，目前尚無證據加以確認。由於黄濟川史籍有傳，黄賓虹本人也明確地說過他父親曾延請其教課，而“黄芸閣”與“黄濟川”在自述性質的文獻中均僅一見，在這前提下，將黄芸閣與黄濟川相聯繫，並視爲同一個人，應該說是目前所見文獻匱乏條件下，最合理的推斷。至於黄賓虹是不是本年從師黄濟川，上文雖有質疑，但質疑尚缺乏根本上推翻本年從師的依據。原因是：黄濟川小傳稱其“光緒丙子登賢書”，就是説，上一年鄉試他中了舉人，换言之，取得了執教書院的資格，而入趙曽向幕未必就在本年，且黄濟川是光緒年間儒師的佼佼者，以資歷學識而言，都在黄賓虹諸師之上。因此，如果說黄賓虹本年在書院（很可能是城内的長山書院）從師黄濟川“習舉業”，也並不缺乏情與理的支持。...,子曰叢刊·科舉 / 自撰年譜 / 歙潭渡黄氏先德錄,7
